L_t0,S_t0,C_t0,L_t1,S_t1,C_t1,L_t2,S_t2,C_t2,L_t3,S_t3,C_t3,L_t4,S_t4,C_t4,L_t5,S_t5,C_t5,L_t6,S_t6,C_t6,L_t7,S_t7,C_t7,L_t8,S_t8,C_t8,L_t9,S_t9,C_t9,L_t10,S_t10,C_t10,L_t11,S_t11,C_t11,L_t12,S_t12,C_t12
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.363179242927891,-1.5002653681709772,-2.674704798761189,5.126376324779947,-1.5214716856888,-1.9396718856709276,5.055217503695762,-1.2105478336945548,-1.1647041156771598,4.311656644619925,-0.4632379840421108,-2.169810678779057,4.5657664681649734,-0.673475612078743,-1.9290976843217316,4.878786474520762,-1.229214285118011,-1.6586306470008707,4.8687386876546,-1.3584642367252424,-2.053435142503844,4.788380260615895,-1.5879983622615663,-1.497064095020304,4.630764172990993,-1.570662516073424,-1.7250801727411698,4.643664691145691,-1.7094719668545384,-1.1434908755409816,4.622377037060668,-1.8028516019556153,-1.2945024270775034,4.294811896806057,-1.4636602620985792,-1.3066096983650426
5.093897296118335,-1.310122609750641,-2.0187752712640896,4.766508999555542,-1.0497422830266419,-0.7266352271467575,5.254934416240238,-1.168703298368154,-0.8583426929344572,5.4026919966794695,-1.4353474208668584,-0.22829522996031004,5.336759760576815,-1.3484463440045587,-0.27230923903067306,5.215267669436094,-1.0387318892249184,-0.27486052016168083,5.074250835878447,-0.7543930414353268,-0.9915040950081327,5.077595637539458,-0.9578905559902156,-0.014770777978784455,4.915202188241594,-0.9984338457117703,-1.2181315533483672,5.317939709712624,-1.3652853590405627,-0.9263340954502027,4.803218256763286,-1.2238018420219285,-2.2157033985032966,4.74112800503174,-1.0602288627445258,-3.1120072244933152,4.638268691930579,-1.2558481774690693,-2.3503114327493275
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.210313172050554,-1.572269723057071,-1.6572715939460676,5.410945728802697,-2.349966775719156,-1.0794394981650086,5.352309091240109,-1.9929280800565685,-0.44837581855120445,5.202642705827482,-2.1684928264077303,0.4508638783852107,5.292404473487152,-2.085344100272986,-0.9053515341124305,4.920624406210627,-1.8882631649992978,-2.5727863875938715,4.644853690400224,-1.6571945665421337,-1.3295000842960907,4.796530984871717,-1.9804574774609276,-1.8874741679106104,4.712455104606816,-1.7525955325401865,-1.4814314434073566,4.501862752077173,-1.2427993846742873,-2.688439614675028,4.61084018384992,-1.1200270925912938,-3.77953399091628,4.6904501450175555,-1.4417674079001541,-3.9478847892516424
5.093897296118335,-1.310122609750641,-2.0187752712640896,4.716635359827624,-1.120423613289181,-1.7550875807002604,4.733366360035297,-1.315316060059246,-2.9500539380209183,4.5734988083984485,-1.0123268936240328,-2.461883686951914,4.293903771320534,-1.162712733976981,-1.4941167840002052,4.268674034370434,-1.4310495141161912,-1.5442134553197329,4.174419738344532,-1.159447571598566,-0.8503162675427225,4.128525086307563,-0.846073472496542,0.5862393293485744,4.181103232806845,-0.6954539862120825,-0.3414235084193852,4.504567142932269,-1.039159789612072,-0.6397648716458897,4.1958376207721635,-0.9628650574605433,-1.2035192889211461,4.017703195292966,-0.9043026258680239,-0.3775372204496642,4.191230268610568,-1.136112729585871,0.16358231791632205
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.300389362779128,-1.952677857148068,-2.3794910558781264,5.169515729726603,-2.0261637625472333,-3.498128147894385,5.012983277827114,-2.059602074077911,-4.652293958053327,5.063687225227734,-2.4732784919449844,-6.051605619301266,5.293845405263497,-3.0481387888733056,-3.9280904770176703,5.311531881328947,-3.5646022432262487,-3.6716711751359665,4.996064271396409,-3.3461654737220266,-2.5244618883638017,5.056055239173741,-3.2367569423160836,-2.7337653891004177,5.048045080362673,-2.9793981651484414,-2.2157956158625267,5.0496632933255565,-3.2542340424783283,-1.3429353297527498,4.867153903517803,-3.1722135687721895,-1.726084764822305,5.266368779061951,-3.6689624976402078,-1.8136587811862672
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.289821442845327,-1.9204573306701267,-1.4307685144696345,5.113332410967639,-1.9070614839855,-2.0341783302004885,4.994392273836669,-1.8958809906825222,-3.412717525908854,4.973255842849435,-1.9607060145927253,-4.657358610188339,5.04690329966092,-2.704475543632176,-3.5955659481492925,5.035680452235552,-2.7024437341378085,-4.022472345188567,4.458678654212193,-2.383103525938066,-4.642257030549474,4.07106958530843,-1.8889726894220595,-3.6577103011174956,4.527893395785981,-2.611780616164512,-4.6408862448639985,4.47417973629456,-2.843650673840995,-4.355118831562928,4.757902701638522,-3.46124198807051,-4.038246709486537,4.433390272244978,-3.2875249634737287,-5.361976463250532
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.412104064687233,-1.713767225919428,-2.2557493256344405,5.6667600810821,-1.993718582947719,-2.2435874636187205,5.422704101533736,-2.0275213635013905,-2.1127614677117146,5.255887812299146,-1.8397109059548098,-3.1621012769694765,5.1995273558918855,-1.856541831593918,-3.3496355321850326,5.387601467465975,-1.8073667734095253,-2.6325747393270476,5.531746292489226,-2.1167196888023043,-2.821441615560267,5.461258877545958,-1.815931518978066,-4.985607163828058,5.570217068578692,-1.8511143699507087,-4.906314533179237,5.436939659600773,-1.6422535919532628,-4.766482346907601,5.718699987724134,-2.16236155652739,-3.5741646323416703,6.083041467574461,-2.783753778085736,-3.2457138350644033
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.341903629878225,-1.389653912564964,-1.9371767123805028,5.647975667046423,-1.5843771691366246,-0.4380490324137012,5.4478550846392135,-1.465789548925091,-0.9237175920512615,5.551906690370446,-1.6851551154491284,-1.6395428284262137,6.112107626547742,-2.75306343055656,-1.1043309517572943,6.05228824636748,-2.638367700886,-1.294359777959152,5.409860244500331,-2.2202220991029233,-1.9308027587665615,5.053611747285296,-1.8014016774914277,-1.9287887385538762,4.767499659611028,-1.694669703158837,-1.2489137597414026,4.791628889257308,-1.7304230994882495,-2.5357765164238275,5.0298570270544305,-1.8281139770182329,-3.000927377068646,5.164585644564224,-2.312623171331285,-3.824289339692199
5.093897296118335,-1.310122609750641,-2.0187752712640896,4.81126817940029,-1.2436220852466195,-2.010841753020366,4.730563919431608,-1.1887821595044892,-2.512650270391492,4.660937918893573,-1.0733027190106939,-3.4329198693747314,4.550800609360042,-1.0581534599473124,-2.767686084887993,4.624410475926134,-1.3378945552365582,-2.20911602088197,4.503655135357818,-1.144680997900475,-3.3535668133439875,4.3359536957182545,-0.9392880301445637,-3.909402071595182,4.479919103850221,-1.495467781701803,-4.679918503758474,4.384653761004634,-1.6867935458935583,-3.233758934094441,4.593914470151922,-2.3394708709657093,-2.9126909303528645,4.2032849556847625,-2.121715083247741,-2.393766353839497,4.504454435621989,-2.4068092229647324,-3.2928440924691285
5.093897296118335,-1.310122609750641,-2.0187752712640896,5.107983000206707,-1.7207535339823399,-1.9756395248747114,5.265948944444749,-1.9124346587176382,-2.020321239669654,5.321374161630804,-1.8973450500720106,-2.9949515671508187,5.350158678435758,-1.5996683790512685,-3.3537825553548277,5.399569625676564,-1.4776652692203411,-4.6811210207306475,5.587668833122352,-2.205273373407662,-4.446255877426324,5.433801672769443,-2.6165695808134766,-4.248772654653622,5.44020004620618,-3.0149745322767023,-3.507256313965973,5.7034251705409735,-3.39910541605442,-2.464265085838212,5.6955463110881945,-3.5624961703629547,-1.4027248874669707,5.98368479347259,-4.093491381746121,-0.577777466420133,6.409225180453212,-4.610402845450988,-0.1043091028615245
